species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Timquatrovirus zoeJ	E		KJ510412	NC_024147	Complete genome			NULL	Mycobacterium phage ZoeJ		NULL	1	202212720	bacteria	dsDNA	11146
Unicornvirus unicorn	E		MF324908	NC_051599	Complete genome			NULL	Mycobacterium phage Unicorn		NULL	1	202212722	bacteria	dsDNA	11147
Unicornvirus bryler	E		MN369762	NC_051600	Complete genome			NULL	Mycobacterium phage Bryler		NULL	1	202212723	bacteria	dsDNA	11148
Unicornvirus krueger	E		MF324914	NC_051601	Complete genome			NULL	Mycobacterium phage Krueger		NULL	1	202212724	bacteria	dsDNA	11149
Unicornvirus shandong1	E		KY945355	NC_051602	Complete genome			NULL	Mycobacterium phage Shandong1		NULL	1	202212725	bacteria	dsDNA	11150
Unicornvirus ximenita	E		MN945901	NC_051603	Complete genome			NULL	Mycobacterium phage Ximenita		NULL	1	202212726	bacteria	dsDNA	11151
Keshuvirus keshu	E		KP027199	NC_026603	Complete genome			NULL	Mycobacterium phage Keshu		NULL	1	202212728	bacteria	dsDNA	11152
Keshuvirus hurricane	E		MF373841	NC_051604	Complete genome			NULL	Mycobacterium phage Hurricane		NULL	1	202212729	bacteria	dsDNA	11153
Keshuvirus shedlockholmes	E		KR080206	NC_028846	Complete genome			NULL	Mycobacterium phage ShedlockHolmes		NULL	1	202212730	bacteria	dsDNA	11154
Amginevirus amgine	E		MF324915	NC_051605	Complete genome			NULL	Mycobacterium phage Amgine		NULL	1	202212732	bacteria	dsDNA	11155
Amginevirus amohnition	E		MF140398	NC_051606	Complete genome			NULL	Mycobacterium phage Amohnition		NULL	1	202212733	bacteria	dsDNA	11156
Amginevirus darthP	E		MF140406	NC_051607	Complete genome			NULL	Mycobacterium phage DarthP		NULL	1	202212734	bacteria	dsDNA	11157
Amginevirus ekdilam	E		MN234199	NC_051608	Complete genome			NULL	Mycobacterium phage Ekdilam		NULL	1	202212735	bacteria	dsDNA	11158
Amginevirus ellie	E		MT723940	NC_051609	Complete genome			NULL	Mycobacterium phage Ellie		NULL	1	202212736	bacteria	dsDNA	11159
Anayavirus adephagia	E		JF704105	NC_051610	Complete genome			NULL	Mycobacterium phage Adephagia		NULL	1	202212738	bacteria	dsDNA	11160
Anayavirus adonis	E		MH001453	NC_051611	Complete genome			NULL	Mycobacterium phage Adonis		NULL	1	202212739	bacteria	dsDNA	11161
Anayavirus alishaPH	E		MH077577	NC_051612	Complete genome			NULL	Mycobacterium phage AlishaPH		NULL	1	202212740	bacteria	dsDNA	11162
Anayavirus amelie	E		KX808132	NC_051613	Complete genome			NULL	Mycobacterium phage Amelie		NULL	1	202212741	bacteria	dsDNA	11163
Anayavirus apocalypse	E		MF668267	NC_051614	Complete genome			NULL	Mycobacterium phage Apocalypse		NULL	1	202212742	bacteria	dsDNA	11164
Anayavirus beezoo	E		MH371113	NC_051615	Complete genome			NULL	Mycobacterium phage Beezoo		NULL	1	202212743	bacteria	dsDNA	11165
Anayavirus bella96	E		MF377440	NC_051616	Complete genome			NULL	Mycobacterium phage Bella96		NULL	1	202212744	bacteria	dsDNA	11166
Anayavirus chris	E		MT310860	NC_051617	Complete genome			NULL	Mycobacterium phage Chris		NULL	1	202212745	bacteria	dsDNA	11167
Anayavirus curiosium	E		MN234226	NC_051618	Complete genome			NULL	Mycobacterium phage Curiosium		NULL	1	202212746	bacteria	dsDNA	11168
Anayavirus kisi	E		MK376955	NC_051619	Complete genome			NULL	Mycobacterium phage KiSi		NULL	1	202212747	bacteria	dsDNA	11169
Anayavirus lasthope	E		MF140416	NC_051620	Complete genome			NULL	Mycobacterium phage LastHope		NULL	1	202212748	bacteria	dsDNA	11170
Anayavirus laterM	E		MG962371	NC_051621	Complete genome			NULL	Mycobacterium phage LaterM		NULL	1	202212749	bacteria	dsDNA	11171
Anayavirus markphew	E		MT310859	NC_051622	Complete genome			NULL	Mycobacterium phage MarkPhew		NULL	1	202212750	bacteria	dsDNA	11172
Anayavirus marshawn	E		MN284895	NC_051623	Complete genome			NULL	Mycobacterium phage Marshawn		NULL	1	202212751	bacteria	dsDNA	11173
Anayavirus murucutumbu	E		KM677211	NC_028978	Complete genome			NULL	Mycobacterium phage Murucutumbu		NULL	1	202212752	bacteria	dsDNA	11174
Anayavirus nibb	E		MK460246	NC_051624	Complete genome			NULL	Mycobacterium phage Nibb		NULL	1	202212753	bacteria	dsDNA	11175
Anayavirus niklas	E		MK494119	NC_051625	Complete genome			NULL	Mycobacterium Phage Niklas		NULL	1	202212754	bacteria	dsDNA	11176
Noahvirus arc	E		MN602266	NC_055826	Complete genome			NULL	Bacteriophage DSS3_VP1		NULL	1	202212773	bacteria	dsDNA	11191
Charlievirus Raymond7	E		MT498048	NC_054448	Complete genome			NULL	Mycobacterium phage Raymond7		NULL	1	202212775	bacteria	dsDNA	11192
Charlievirus Philonius	E		MG099948	NC_054449	Complete genome			NULL	Mycobacterium phage Philonius		NULL	1	202212776	bacteria	dsDNA	11193
Charlievirus Aggie	E		MH697576	NC_054450	Complete genome			NULL	Mycobacterium phage Aggie		NULL	1	202212777	bacteria	dsDNA	11194
Charlievirus Kevin1	E		MK524500	NC_054451	Complete genome			NULL	Mycobacterium phage Kevin1		NULL	1	202212778	bacteria	dsDNA	11195
Charlievirus Andies	E		MG099936	NC_054452	Complete genome			NULL	Mycobacterium phage Andies		NULL	1	202212779	bacteria	dsDNA	11196
Charlievirus Fulbright	E		MK977708	NC_054453	Complete genome			NULL	Mycobacterium phage Fulbright		NULL	1	202212780	bacteria	dsDNA	11197
Charlievirus Rebel	E		MT498042	NC_054454	Complete genome			NULL	Mycobacterium phage Rebel		NULL	1	202212781	bacteria	dsDNA	11198
Charlievirus Tapioca	E		MH697593	NC_054455	Complete genome			NULL	Mycobacterium phage Tapioca		NULL	1	202212782	bacteria	dsDNA	11199
Charlievirus Jamie19	E		MT498044	NC_054456	Complete genome			NULL	Mycobacterium phage Jamie19		NULL	1	202212783	bacteria	dsDNA	11200
Heverleevirus OLIVR5	E		MT234342	NC_055841	Complete coding genome			NULL	Agrobacterium phage OLIVR5		NULL	1	202212785	bacteria	dsDNA	11201
Oliverunavirus OLIVR1	E		MT234338	NC_055840	Complete coding genome			NULL	Agrobacterium phage OLIVR1		NULL	1	202212789	bacteria	dsDNA	11202
Paopuvirus paopu	E		MH045561	NC_052932	Complete genome			NULL	Microbacterium phage PaoPu		NULL	1	202212793	bacteria	dsDNA	11203
Paopuvirus azizam	E		MN585990	NC_052933	Complete genome			NULL	Microbacterium phage Azizam		NULL	1	202212794	bacteria	dsDNA	11204
Paopuvirus bri160	E		MT521990	NC_052934	Complete genome			NULL	Microbacterium phage Bri160		NULL	1	202212795	bacteria	dsDNA	11205
Paopuvirus kaijohn	E		MN369745	NC_052935	Complete genome			NULL	Microbacterium phage Kaijohn		NULL	1	202212796	bacteria	dsDNA	11206
Paopuvirus nobel	E		MT310864	NC_052936	Complete genome			NULL	Microbacterium phage Nobel		NULL	1	202212797	bacteria	dsDNA	11207
Paopuvirus noelani	E		MH399783	NC_052937	Complete genome			NULL	Microbacterium phage Noelani		NULL	1	202212798	bacteria	dsDNA	11208
Paopuvirus poranda	E		MT498065	NC_052938	Complete genome			NULL	Microbacterium phage PoRanda		NULL	1	202212799	bacteria	dsDNA	11209
Paopuvirus quaker	E		MH371111	NC_052939	Complete genome			NULL	Microbacterium phage Quaker		NULL	1	202212800	bacteria	dsDNA	11210
Zetahypovirus sclerotiniae	E	BLH-1-1	MH766501	NULL	Complete coding genome			NULL	Sclerotinia sclerotiorum hypovirus 6 strain BLH-1-1	SrHV6	NULL	1	202212515	fungi	ssRNA	10972
Botoulivirus alphaplasmoparae	E	DMG-D_30438	MN532590	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 3	PvaOLV3	NULL	1	202212548	algae	ssRNA(+)	10998
Botoulivirus betaplasmoparae	E	DMS4_34773	MN532643	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 56	PvaOLV56	NULL	1	202212549	algae	ssRNA(+)	10999
Botoulivirus gammaplasmoparae	E	DMS5_22836	MN532644	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 57	PvaOLV57	NULL	1	202212550	algae	ssRNA(+)	11000
Botoulivirus deltaplasmoparae	E	DMG-B_40118	MN532645	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 58	PvaOLV58	NULL	1	202212551	algae	ssRNA(+)	11001
Botoulivirus epsilonplasmoparae	E	DMG-C_25545	MN532646	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 59	PvaOLV59	NULL	1	202212552	algae	ssRNA(+)	11002
Botoulivirus zetaplasmoparae	E	DMG-A_34540	MN532648	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 61	PvaOLV61	NULL	1	202212553	algae	ssRNA(+)	11003
Botoulivirus etaplasmoparae	E	DMG-B_54471	MN532668	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 81	PvaOLV81	NULL	1	202212554	algae	ssRNA(+)	11004
Betascleroulivirus botrytidis	E	BCS1_DN3465	MN605476	NULL	Complete coding genome			NULL	Botrytis cinerea ourmia-like virus 10	BcOLV10	NULL	1	202212556	fungi	ssRNA(+)	11005
Betascleroulivirus alphaplasmoparae	E	DMG-A_34896	MN532621	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 34	PavOLV34	NULL	1	202212557	algae	ssRNA(+)	11006
Betascleroulivirus betaplasmoparae	E	DMG-D_Contig	MN532622	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 35	PavOLV35	NULL	1	202212558	algae	ssRNA(+)	11007
Betascleroulivirus gammaplasmoparae	E	DMG-B_Contig4	MN532624	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 37	PavOLV37	NULL	1	202212559	algae	ssRNA(+)	11008
Betascleroulivirus deltaplasmoparae	E	DMG-B_45269	MN532625	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 38	PavOLV38	NULL	1	202212560	algae	ssRNA(+)	11009
Betascleroulivirus epsilonplasmoparae	E	DMS9_28604	MN532626	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 39	PavOLV39	NULL	1	202212561	algae	ssRNA(+)	11010
Betascleroulivirus zetaplasmoparae	E	DMG-A_36999	MN532627	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 40	PavOLV40	NULL	1	202212562	algae	ssRNA(+)	11011
Betascleroulivirus etaplasmoparae	E	DMS9_29231	MN532628	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 41	PavOLV41	NULL	1	202212563	algae	ssRNA(+)	11012
Betascleroulivirus thetaplasmoparae	E	DMG-G_38207	MN532629	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 42	PavOLV42	NULL	1	202212564	algae	ssRNA(+)	11013
Betascleroulivirus iotaplasmoparae	E	DMS1_14782	MN532630	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 43	PavOLV43	NULL	1	202212565	algae	ssRNA(+)	11014
Betascleroulivirus kappaplasmoparae	E	DMS3_36060	MN532635	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 48	PavOLV48	NULL	1	202212566	algae	ssRNA(+)	11015
Betascleroulivirus lambdaplasmoparae	E	DMG-A_34547	MN532638	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 51	PavOLV51	NULL	1	202212567	algae	ssRNA(+)	11016
Betascleroulivirus miplasmoparae	E	DMS4_34267	MN532654	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 67	PavOLV67	NULL	1	202212568	algae	ssRNA(+)	11017
Gammascleroulivirus alphaplasmoparae	E	DMG-B_51647	MN532636	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 49	PavOLV49	NULL	1	202212570	algae	ssRNA(+)	11018
Gammascleroulivirus betaplasmoparae	E	DMG-A_29287	MN532637	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 50	PavOLV50	NULL	1	202212571	algae	ssRNA(+)	11019
Deltascleroulivirus botrytidis	E	BCI5_DN19	MN605471	NULL	Complete coding genome			NULL	Botrytis cinerea ourmia-like virus 5	BcOLV5	NULL	1	202212573	fungi	ssRNA(+)	11020
Deltascleroulivirus alphaplasmoparae	E	DMG-A_13793	MN532651	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 64	PavOLV64	NULL	1	202212574	algae	ssRNA(+)	11021
Deltascleroulivirus betaplasmoparae	E	DMS10_21607	MN532667	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 80	PavOLV80	NULL	1	202212575	algae	ssRNA(+)	11022
Epsilonscleroulivirus plasmoparae	E		MN532632	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 45	PavOLV45	NULL	1	202212577	algae	ssRNA(+)	11023
Scleroulivirus alphaplasmoparae	E	DMG-A_35452	MN532631	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 44	PavOLV44	NULL	1	202212578	algae	ssRNA(+)	11024
Scleroulivirus betaplasmoparae	E	DMG-B_37170	MN532633	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 46	PavOLV46	NULL	1	202212579	algae	ssRNA(+)	11025
Scleroulivirus gammaplasmoparae	E	DMS10_431	MN532634	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 47	PavOLV47	NULL	1	202212580	algae	ssRNA(+)	11026
Scleroulivirus deltaplasmoparae	E	DMG-B_52062	MN532649	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 62	PavOLV62	NULL	1	202212581	algae	ssRNA(+)	11027
Scleroulivirus epsilonplasmoparae	E	DMG-B_Contig3	MN532650	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 63	PavOLV63	NULL	1	202212582	algae	ssRNA(+)	11028
Scleroulivirus zetaplasmoparae	E	DMG-D_29889	MN532653	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 66	PavOLV66	NULL	1	202212583	algae	ssRNA(+)	11029
Scleroulivirus etaplasmoparae	E	DMG-A_2974	MN532655	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 68	PavOLV68	NULL	1	202212584	algae	ssRNA(+)	11030
Scleroulivirus thetaplasmoparae	E	DMS3_30497	MN532656	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 69	PavOLV69	NULL	1	202212585	algae	ssRNA(+)	11031
Scleroulivirus iotaplasmoparae	E	DMS8_24225	MN532657	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 70	PavOLV70	NULL	1	202212586	algae	ssRNA(+)	11032
Scleroulivirus kappaplasmoparae	E	DMG-B_53902	MN532658	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 71	PavOLV71	NULL	1	202212587	algae	ssRNA(+)	11033
Scleroulivirus lambdaplasmoparae	E	DMG-F_43929	MN532659	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 72	PavOLV72	NULL	1	202212588	algae	ssRNA(+)	11034
Scleroulivirus miplasmoparae	E	DMS5_37835	MN532660	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 73	PavOLV73	NULL	1	202212589	algae	ssRNA(+)	11035
Scleroulivirus niplasmoparae	E	DMG-C_28482	MN532661	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 74	PavOLV74	NULL	1	202212590	algae	ssRNA(+)	11036
Scleroulivirus xiplasmoparae	E	DMS5_37170	MN532662	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 75	PavOLV75	NULL	1	202212591	algae	ssRNA(+)	11037
Scleroulivirus omicronplasmoparae	E	DMS2_8134	MN532663	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 76	PavOLV76	NULL	1	202212592	algae	ssRNA(+)	11038
Scleroulivirus piplasmoparae	E	DMG-D_18755	MN532664	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 77	PavOLV77	NULL	1	202212593	algae	ssRNA(+)	11039
Scleroulivirus rhoplasmoparae	E	DMG-F_41358	MN532665	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 78	PavOLV78	NULL	1	202212594	algae	ssRNA(+)	11040
Scleroulivirus sigmaplasmoparae	E	DMS10_26511	MN532666	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 79	PavOLV79	NULL	1	202212595	algae	ssRNA(+)	11041
Scleroulivirus oidiodendronae	E	MUT1382	MN736966	NULL	Complete coding genome			NULL	Oidiodendron maius ourmia-like virus 1	OmOLV1	NULL	1	202212596	fungi	ssRNA(+)	11042
Magoulivirus alphabotrytidis	E	BCS1_DN27	MN605472	NULL	Complete coding genome			NULL	Botrytis cinerea ourmia-like virus 6	BcOLV6	NULL	1	202212597	fungi	ssRNA(+)	11043
Magoulivirus betabotrytidis	E	BCS14_DN363	MN605473	NULL	Complete coding genome			NULL	Botrytis cinerea ourmia-like virus 7	BcOLV7	NULL	1	202212598	fungi	ssRNA(+)	11044
Magoulivirus alphamacrophominae	E		MT062429	NULL	Complete coding genome			NULL	Macrophomina phaseolina ourmia-like virus 2	MpOLV2	NULL	1	202212599	fungi	ssRNA(+)	11045
Magoulivirus betamacrophominae	E		MT062430	NULL	Complete coding genome			NULL	Macrophomina phaseolina ourmia-like virus 2-A	MpOLV2-A	NULL	1	202212600	fungi	ssRNA(+)	11046
Magoulivirus malus	E	WA1	MN386963	NULL	Complete coding genome			NULL	apple ourmia-like virus 3	AOLV3	NULL	1	202212601	plants	ssRNA(+)	11047
Magoulivirus alphaplasmoparae	E	DMG-B_54689	MN532592	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 5	PavOLV5	NULL	1	202212602	algae	ssRNA(+)	11048
Magoulivirus betaplasmoparae	E	DMG-B_8483	MN532593	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 6	PavOLV6	NULL	1	202212603	algae	ssRNA(+)	11049
Magoulivirus gammaplasmoparae	E	DMS6_42536	MN532594	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 7	6PavOLV7	NULL	1	202212604	algae	ssRNA(+)	11050
Magoulivirus deltaplasmoparae	E	DMG-B_54149	MN532595	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 8	PavOLV8	NULL	1	202212605	algae	ssRNA(+)	11051
Magoulivirus epsilonplasmoparae	E	DMS6_42418	MN532596	NULL	Complete coding genome			NULL	Plasmopara viticola lesion associated ourmia-like virus 9	PavOLV9	NULL	1	202212606	algae	ssRNA(+)	11052
Bristolvirus rhodeisland	E		KU594606	NC_031235	Complete genome			NULL	Cyanophage S-RIM32		NULL	1	202212608	bacteria	dsDNA	11053
Timshelvirus SWU2	E		MG793454	NC_054788	Complete genome			NULL	Mycobacterium phage SWU2		NULL	1	202212610	bacteria	dsDNA	11054
Timshelvirus HINdeR	E		KC661275	NC_021308	Complete genome			NULL	Mycobacterium phage HINdeR		NULL	1	202212611	bacteria	dsDNA	11055
Timshelvirus droogsarmy	E		MT553337	NC_054789	Complete genome			NULL	Mycobacterium phage DroogsArmy		NULL	1	202212612	bacteria	dsDNA	11056
Trigintaduovirus rem711	E		MG770216	NC_051725	Complete genome			NULL	Mycobacterium phage Rem711		NULL	1	202212613	bacteria	dsDNA	11057
Fobrovirus VP24	E		MN536023	NULL	Complete genome			NULL	Vibrio phage VP24-2_Ke		NULL	1	202212614	bacteria	ssDNA(+)	11058
Villovirus VALG8	E		MN690600	NULL	Complete genome			NULL	Vibrio phage VALG_phi8		NULL	1	202212615	bacteria	ssDNA(+)	11059
Versovirus VALG6	E		MN719123	NULL	Complete genome			NULL	Vibrio phage VALG_phi6		NULL	1	202212616	bacteria	ssDNA(+)	11060
Xylivirus XacF13	E		MN335248	NULL	Complete genome			NULL	Vibrio phage XacF13		NULL	1	202212617	bacteria	ssDNA(+)	11061
Restivirus RSBg	E		MT495635	NULL	Complete genome			NULL	Ralstonia phage RSBg		NULL	1	202212618	bacteria	ssDNA(+)	11062
Lineavirus pear	E		MT901800	NULL	Complete genome			NULL	Erwinia phage PEar6		NULL	1	202212619	bacteria	ssDNA(+)	11063
Primolicivirus Pf8	E		MN710383	NULL	Complete genome			NULL	Pseudomonas phage pf8_ST274-AUS411		NULL	1	202212620	bacteria	ssDNA(+)	11064
Affertcholeramvirus preCTX1	E		KP972568	NULL	Complete genome			NULL	Vibrio phage pre-CTX		NULL	1	202212621	bacteria	ssDNA(+)	11065
Affertcholeramvirus preCTX2	E		KT728930	NULL	Complete genome			NULL	Vibrio phage pre-CTX		NULL	1	202212622	bacteria	ssDNA(+)	11066
Vasivirus VAI	E		MN200778	NULL	Complete genome			NULL	Vibrio phage VAI1		NULL	1	202212624	bacteria	ssDNA(+)	11067
Lophivirus LfUK	E		MH206184	NULL	Complete genome			NULL	Xanthomonas phage phiLf UK		NULL	1	202212626	bacteria	ssDNA(+)	11068
Lophivirus Xv2	E		MH206183	NULL	Complete genome			NULL	Xanthomonas phage phiXv2		NULL	1	202212627	bacteria	ssDNA(+)	11069
Lophivirus Lf2	E		MH218848	NULL	Complete genome			NULL	Xanthomonas phage phi Lf2		NULL	1	202212628	bacteria	ssDNA(+)	11070
Lophivirus Cf2	E		MK512531	NULL	Complete genome			NULL	Xanthomonas phage Cf2		NULL	1	202212629	bacteria	ssDNA(+)	11071
Porrectionivirus p12J	E		AY374414	NC_005131	Complete genome			NULL	Ralstonia phage p12J		NULL	1	202212631	bacteria	ssDNA(+)	11072
Siphunculivirus SHP2	E		HM150760	NC_015586	Complete genome			NULL	Stenotrophomonas phage phi SHP2		NULL	1	202212633	bacteria	ssDNA(+)	11073
