prev_taxid	new_taxid	proposal	notes	is_merged	is_split	is_moved	is_promoted	is_demoted	is_renamed	is_new	is_deleted	is_now_type	is_lineage_updated	msl
\N	19710280	"ICTV 1st Report.pdf"	" p29"	0	0	0	0	0	0	1	0	0	0	1
\N	19710281	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710282	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710283	"ICTV 1st Report.pdf"	" p29"	0	0	0	0	0	0	1	0	0	0	1
\N	19710284	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710285	"ICTV 1st Report.pdf"	" p29"	0	0	0	0	0	0	1	0	0	0	1
\N	19710286	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710287	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710288	"ICTV 1st Report.pdf"	" p29"	0	0	0	0	0	0	1	0	0	0	1
\N	19710289	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710290	"ICTV 1st Report.pdf"	" p29"	0	0	0	0	0	0	1	0	0	0	1
\N	19710291	"ICTV 1st Report.pdf"	" p29"	0	0	0	0	0	0	1	0	0	0	1
\N	19710292	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710293	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710294	"ICTV 1st Report.pdf"	" p28"	0	0	0	0	0	0	1	0	0	0	1
\N	19710295	"ICTV 1st Report.pdf"	" p29"	0	0	0	0	0	0	1	0	0	0	1
\N	19710296	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710297	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710298	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710299	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710300	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710301	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710302	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710303	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710304	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710305	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710306	"ICTV 1st Report.pdf"	" p44"	0	0	0	0	0	0	1	0	0	0	1
\N	19710307	"ICTV 1st Report.pdf"	" p51"	0	0	0	0	0	0	1	0	0	0	1
\N	19710308	"ICTV 1st Report.pdf"	" p51"	0	0	0	0	0	0	1	0	0	0	1
\N	19710309	"ICTV 1st Report.pdf"	" p51"	0	0	0	0	0	0	1	0	0	0	1
\N	19710310	"ICTV 1st Report.pdf"	" p51"	0	0	0	0	0	0	1	0	0	0	1
\N	19710311	"ICTV 1st Report.pdf"	" p51"	0	0	0	0	0	0	1	0	0	0	1
\N	19710312	"ICTV 1st Report.pdf"	" p51"	0	0	0	0	0	0	1	0	0	0	1
\N	19710313	"ICTV 1st Report.pdf"	" p66"	0	0	0	0	0	0	1	0	0	0	1
\N	19710314	"ICTV 1st Report.pdf"	" p30"	0	0	0	0	0	0	1	0	0	0	1
\N	19710315	"ICTV 1st Report.pdf"	" p30"	0	0	0	0	0	0	1	0	0	0	1
\N	19710316	"ICTV 1st Report.pdf"	" p30"	0	0	0	0	0	0	1	0	0	0	1
\N	19710317	"ICTV 1st Report.pdf"	" p60"	0	0	0	0	0	0	1	0	0	0	1
\N	19710318	"ICTV 1st Report.pdf"	" p60"	0	0	0	0	0	0	1	0	0	0	1
\N	19710319	"ICTV 1st Report.pdf"	" p60"	0	0	0	0	0	0	1	0	0	0	1
\N	19710320	"ICTV 1st Report.pdf"	" p60"	0	0	0	0	0	0	1	0	0	0	1
\N	19710321	"ICTV 1st Report.pdf"	" p60"	0	0	0	0	0	0	1	0	0	0	1
\N	19710322	"ICTV 1st Report.pdf"	" p60"	0	0	0	0	0	0	1	0	0	0	1
\N	19710323	"ICTV 1st Report.pdf"	" p60"	0	0	0	0	0	0	1	0	0	0	1
\N	19710324	"ICTV 1st Report.pdf"	" p63"	0	0	0	0	0	0	1	0	0	0	1
\N	19710325	"ICTV 1st Report.pdf"	" p63"	0	0	0	0	0	0	1	0	0	0	1
\N	19710326	"ICTV 1st Report.pdf"	" p58"	0	0	0	0	0	0	1	0	0	0	1
\N	19710327	"ICTV 1st Report.pdf"	" p58"	0	0	0	0	0	0	1	0	0	0	1
\N	19710328	"ICTV 1st Report.pdf"	" p62"	0	0	0	0	0	0	1	0	0	0	1
\N	19710329	"ICTV 1st Report.pdf"	" p62"	0	0	0	0	0	0	1	0	0	0	1
\N	19710330	"ICTV 1st Report.pdf"	" p62"	0	0	0	0	0	0	1	0	0	0	1
\N	19710331	"ICTV 1st Report.pdf"	" p62"	0	0	0	0	0	0	1	0	0	0	1
\N	19710332	"ICTV 1st Report.pdf"	" p72"	0	0	0	0	0	0	1	0	0	0	1
\N	19710333	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710334	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710335	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710336	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710337	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710338	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710339	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710340	"ICTV 1st Report.pdf"	" p61"	0	0	0	0	0	0	1	0	0	0	1
\N	19710341	"ICTV 1st Report.pdf"	" p33"	0	0	0	0	0	0	1	0	0	0	1
\N	19740005	"Ratification_1974.pdf"	"section 2.1"	0	0	0	0	0	0	1	0	0	0	2
\N	19740006	"Ratification_1974.pdf"	"section 1.1"	0	0	0	0	0	0	1	0	0	0	2
\N	19740019	"Ratification_1974.pdf"	"section 3.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740020	"Ratification_1974.pdf"	"section 3.2.3"	0	0	0	0	0	0	1	0	0	0	2
\N	19740021	"Ratification_1974.pdf"	"section 3.2.6"	0	0	0	0	0	0	1	0	0	0	2
\N	19740022	"Ratification_1974.pdf"	"section 3.2.4"	0	0	0	0	0	0	1	0	0	0	2
\N	19740023	"Ratification_1974.pdf"	"section 3.2.1"	0	0	0	0	0	0	1	0	0	0	2
\N	19740024	"Ratification_1974.pdf"	"section 3.2.5"	0	0	0	0	0	0	1	0	0	0	2
\N	19740026	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740117	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740118	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740119	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740120	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740121	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740122	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740123	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740124	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
\N	19740125	"Ratification_1974.pdf"	"section 2.2.2"	0	0	0	0	0	0	1	0	0	0	2
19710000	19740000	\N	\N	0	0	0	0	0	1	0	0	0	0	2
19710002	19740002	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710003	19740003	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710008	19740014	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710009	19740015	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710010	19740016	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710011	19740017	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710012	19740018	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710013	19740030	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710014	19740031	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710015	19740028	\N	\N	0	0	1	0	0	0	0	0	0	0	2
19710016	19740029	"Ratification_1974.pdf"	"section 1.2.2"	0	0	1	0	0	1	0	0	0	1	2
19710017	19740032	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710018	19740033	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710019	19740034	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710020	19740035	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710021	19740036	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710022	19740037	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710023	19740038	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710024	19740039	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710025	19740040	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710026	19740041	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710027	19740042	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710028	19740043	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710029	19740044	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710030	19740045	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710031	19740046	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710032	19740047	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710033	19740048	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710034	19740049	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710035	19740050	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710036	19740051	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710037	19740052	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710038	19740053	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710039	19740054	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710040	19740004	"Ratification_1974.pdf"	"section 3.1"	0	0	0	1	0	1	0	0	0	0	2
19710041	19740027	\N	\N	0	0	1	0	0	0	0	0	0	0	2
19710042	19740055	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710043	19740056	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710044	19740057	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710045	19740058	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710046	19740059	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710047	19740060	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710048	19740061	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710049	19740062	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710050	19740063	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710051	19740064	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710052	19740065	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710053	19740066	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710054	19740067	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710055	19740068	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710056	19740069	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710057	19740070	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710058	19740071	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710059	19740072	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710060	19740073	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710061	19740074	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710062	19740075	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710063	19740076	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710064	19740077	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710065	19740078	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710066	19740079	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710067	19740080	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710068	19740081	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710069	19740082	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710070	19740083	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710071	19740191	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710072	19740192	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710073	19740137	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710074	19740138	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710075	19740139	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710076	19740140	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710077	19740141	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710078	19740142	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710079	19740143	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710080	19740144	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710081	19740145	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710082	19740146	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710083	19740147	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710084	19740148	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710085	19740149	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710086	19740150	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710087	19740151	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710088	19740152	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710089	19740153	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710090	19740154	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710091	19740155	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710092	19740156	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710093	19740157	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710094	19740158	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710095	19740159	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710096	19740160	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710097	19740161	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710098	19740162	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710099	19740163	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710100	19740164	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710101	19740165	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710102	19740166	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710103	19740167	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710104	19740168	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710105	19740169	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710106	19740170	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710107	19740171	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710108	19740172	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710109	19740173	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710110	19740174	"missing"	"20250718 un-documented change in case of name being annotated"	0	0	0	0	0	1	0	0	0	1	2
19710111	19740175	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710112	19740176	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710113	19740177	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710114	19740178	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710115	19740179	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710116	19740180	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710117	19740181	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710118	19740182	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710119	19740183	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710120	19740184	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710121	19740185	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710122	19740186	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710123	19740187	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710124	19740188	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710125	19740189	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710126	19740190	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710127	19740193	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710128	19740194	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710129	19740195	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710130	19740196	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710131	19740197	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710132	19740198	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710133	19740199	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710134	19740200	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710135	19740201	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710136	19740202	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710137	19740203	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710138	19740204	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710139	19740205	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710140	19740206	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710141	19740207	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710142	19740208	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710143	19740209	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710144	19740210	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710145	19740211	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710146	19740212	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710147	19740213	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710148	19740214	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710149	19740215	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710150	19740216	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710151	19740217	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710152	19740218	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710153	19740219	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710154	19740220	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710155	19740221	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710156	19740222	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710157	19740223	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710158	19740224	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710159	19740225	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710160	19740226	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710161	19740227	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710162	19740228	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710163	19740229	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710164	19740230	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710165	19740231	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710166	19740232	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710167	19740233	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710168	19740234	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710169	19740235	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710170	19740236	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710171	19740237	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710172	19740238	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710173	19740239	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710174	19740240	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710175	19740241	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710176	19740242	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710177	19740243	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710178	19740244	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710179	19740245	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710180	19740246	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710181	19740247	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710182	19740248	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710184	19740250	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710185	19740251	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710186	19740252	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710187	19740253	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710188	19740254	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710189	19740255	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710190	19740256	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710191	19740257	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710192	19740258	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710193	19740259	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710194	19740260	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710195	19740261	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710196	19740262	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710197	19740263	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710198	19740264	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710199	19740265	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710200	19740266	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710201	19740267	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710202	19740268	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710203	19740269	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710204	19740270	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710205	19740271	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710206	19740272	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710207	19740273	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710208	19740274	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710209	19740275	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710210	19740276	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710211	19740277	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710212	19740278	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710213	19740279	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710214	19740280	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710215	19740281	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710216	19740282	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710217	19740283	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710218	19740284	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710219	19740285	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710220	19740286	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710221	19740287	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710222	19740288	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710223	19740289	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710224	19740290	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710225	19740291	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710226	19740292	\N	\N	0	0	0	0	0	0	0	0	1	0	2
19710227	19740293	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710228	19740294	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710229	19740295	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710230	19740296	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710231	19740297	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710232	19740298	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710233	19740299	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710234	19740300	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710235	19740301	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710236	19740302	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710237	19740303	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710238	19740304	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710239	19740305	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710240	19740306	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710241	19740307	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710242	19740308	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710243	19740309	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710244	19740310	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710245	19740311	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710246	19740312	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710247	19740313	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710248	19740314	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710249	19740315	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710250	19740316	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710251	19740317	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710252	19740318	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710253	19740319	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710254	19740320	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710255	19740321	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710256	19740322	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710257	19740323	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710258	19740324	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710259	19740325	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710260	19740326	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710261	19740327	\N	\N	0	0	0	0	0	0	0	0	0	0	2
19710262	19740099	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710263	19740108	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710264	19740100	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710265	19740094	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710266	19740101	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710267	19740084	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710268	19740109	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710269	19740102	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710270	19740085	\N	\N	0	0	1	0	0	0	0	0	1	1	2
19710271	19740091	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710272	19740095	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710273	19740112	\N	\N	0	0	0	0	0	0	0	0	0	1	2
19710274	19740103	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710275	19740086	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710276	19740092	\N	\N	0	0	1	0	0	0	0	0	0	1	2
19710277	19740110	\N	\N	0	0	1	0	0	0	0	0	0	1	2
